issue_date,series,security_type,cusip,maturity_date,rate,total_issue_amt,investor_class,allotment_amt
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,"(SOMA) 
 Federal 
 Reserve 
 banks",5.3675903
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,"Dealers 
 and 
 brokers",17.51375
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,"Depository 
 institutions",0.083735
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,"Foreign 
 and  
 international",3.028
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,Individuals,0.782889
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,"Investment 
 funds",20.5190795
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,"Other 
 (see category 
 description)",0.037
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.031
2022-05-26,Bills,,912796W70,2022-11-25,1.53,,"Total 
 issue",47.3630438
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,"(SOMA) 
 Federal 
 Reserve 
 banks",0.0
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,"Dealers 
 and 
 brokers",6.792861
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,"Depository 
 institutions",0.0
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,"Foreign 
 and  
 international",0.085
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,Individuals,0.0208781
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,"Investment 
 funds",14.951856
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,Other,0.15
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-05-27,Coupons,2-Year FRN,91282CEL1,2024-04-30,-0.075,,"Total 
 issue",22.0005951
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,"(SOMA) 
 Federal 
 Reserve 
 banks",3.5781299
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,"Dealers 
 and 
 brokers",21.59872
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,"Depository 
 institutions",0.005
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,"Foreign 
 and  
 international",0.5
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,Individuals,0.8499366
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,"Investment 
 funds",11.9479321
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,"Other 
 (see category 
 description)",0.0079
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.1
2022-05-31,Bills,,912796W39,2022-06-28,0.74,,"Total 
 issue",38.5876186
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,"(SOMA) 
 Federal 
 Reserve 
 banks",3.0669684
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,"Dealers 
 and 
 brokers",14.136399
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,"Depository 
 institutions",0.00035
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,"Foreign 
 and  
 international",1.451
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,Individuals,0.293189
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,"Investment 
 funds",13.31819
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,"Other 
 (see category 
 description)",0.7
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.1
2022-05-31,Bills,,912796X38,2022-07-26,0.915,,"Total 
 issue",33.0660964
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,"(SOMA) 
 Federal 
 Reserve 
 banks",0.0
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,"Dealers 
 and 
 brokers",15.2481175
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,"Depository 
 institutions",0.0
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,"Foreign 
 and  
 international",0.4
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,Individuals,0.008385
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,"Investment 
 funds",14.343627
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,"Other 
 (see category 
 description)",0.0
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-05-31,Bills,,912796XX2,2022-09-27,1.28,,"Total 
 issue",30.0001295
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,"(SOMA) 
 Federal 
 Reserve 
 banks",2.555726
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,"Dealers 
 and 
 brokers",2.4854075
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,"Depository 
 institutions",0.0
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,"Foreign 
 and  
 international",2.065887
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,Individuals,0.0121197
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,"Investment 
 funds",12.3443615
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,Other,0.06225
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.03
2022-05-31,Coupons,20-Year Bond,912810TH1,2042-05-15,3.25,,"Total 
 issue",19.5557517
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,"(SOMA) 
 Federal 
 Reserve 
 banks",2.1047155
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,"Dealers 
 and 
 brokers",2.5536775
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,"Depository 
 institutions",0.0
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,"Foreign 
 and  
 international",1.106
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,Individuals,0.0309569
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,"Investment 
 funds",10.309245
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,Other,0.0
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-05-31,Coupons,10-Year TIPS Note,91282CDX6,2032-01-15,0.125,,"Total 
 issue",16.1045949
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,"(SOMA) 
 Federal 
 Reserve 
 banks",7.0658308
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,"Dealers 
 and 
 brokers",7.97353
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,"Depository 
 institutions",0.012895
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,"Foreign 
 and  
 international",7.0458
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,Individuals,0.6688239
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,"Investment 
 funds",30.8349486
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,Other,0.4655
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-05-31,Coupons,2-Year Note,91282CER8,2024-05-31,2.5,,"Total 
 issue",54.0673283
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,"(SOMA) 
 Federal 
 Reserve 
 banks",6.3141466
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,"Dealers 
 and 
 brokers",3.37
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,"Depository 
 institutions",0.0
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,"Foreign 
 and  
 international",8.28057
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,Individuals,0.0170398
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,"Investment 
 funds",30.174025
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,Other,0.1584
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-05-31,Coupons,7-Year Note,91282CES6,2029-05-31,2.75,,"Total 
 issue",48.3141814
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,"(SOMA) 
 Federal 
 Reserve 
 banks",7.2161676
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,"Dealers 
 and 
 brokers",8.99844
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,"Depository 
 institutions",0.005
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,"Foreign 
 and  
 international",5.7435544
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,Individuals,0.0907426
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,"Investment 
 funds",32.961659
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,Other,0.1936
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0065
2022-05-31,Coupons,5-Year Note,91282CET4,2027-05-31,2.625,,"Total 
 issue",55.2156636
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,"(SOMA) 
 Federal 
 Reserve 
 banks",7.2655427
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,"Dealers 
 and 
 brokers",21.72549
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,"Depository 
 institutions",0.0113
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,"Foreign 
 and  
 international",3.733
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,Individuals,0.7145872
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,"Investment 
 funds",15.788065
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,"Other 
 (see category 
 description)",0.026182
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0025
2022-06-02,Bills,,912796P94,2022-12-01,1.58,,"Total 
 issue",49.2666669
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,"(SOMA) 
 Federal 
 Reserve 
 banks",7.7845101
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,"Dealers 
 and 
 brokers",19.70768
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,"Depository 
 institutions",0.0078
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,"Foreign 
 and  
 international",10.405
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,Individuals,1.0106609
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,"Investment 
 funds",13.67368
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,"Other 
 (see category 
 description)",0.18682
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0025
2022-06-02,Bills,,912796T66,2022-09-01,1.12,,"Total 
 issue",52.778651
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,"(SOMA) 
 Federal 
 Reserve 
 banks",3.4862484
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,"Dealers 
 and 
 brokers",18.2128
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,"Depository 
 institutions",0.0
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,"Foreign 
 and  
 international",2.5
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,Individuals,1.0361168
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,"Investment 
 funds",12.6447289
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,"Other 
 (see category 
 description)",0.509064
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.1
2022-06-07,Bills,,912796W88,2022-07-05,0.86,,"Total 
 issue",38.4889581
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,"(SOMA) 
 Federal 
 Reserve 
 banks",2.9882128
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,"Dealers 
 and 
 brokers",15.0979
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,"Depository 
 institutions",0.00025
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,"Foreign 
 and  
 international",1.677
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,Individuals,0.2878366
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,"Investment 
 funds",12.83315
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,"Other 
 (see category 
 description)",0.005
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.1
2022-06-07,Bills,,912796X46,2022-08-02,1.04,,"Total 
 issue",32.9893494
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,"(SOMA) 
 Federal 
 Reserve 
 banks",0.0
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,"Dealers 
 and 
 brokers",12.9317
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,"Depository 
 institutions",0.00025
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,"Foreign 
 and  
 international",0.495
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,Individuals,0.005351
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,"Investment 
 funds",16.56775
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,"Other 
 (see category 
 description)",0.0
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-06-07,Bills,,912796YC7,2022-10-04,1.39,,"Total 
 issue",30.000051
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,"(SOMA) 
 Federal 
 Reserve 
 banks",5.1794321
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,"Dealers 
 and 
 brokers",15.974435
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,"Depository 
 institutions",0.00301
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,"Foreign 
 and  
 international",7.1409
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,Individuals,1.0038476
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,"Investment 
 funds",20.58801
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,"Other 
 (see category 
 description)",0.1687
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.125
2022-06-09,Bills,,912796M71,2022-09-08,1.23,,"Total 
 issue",50.1833347
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,"(SOMA) 
 Federal 
 Reserve 
 banks",4.8341366
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,"Dealers 
 and 
 brokers",20.9245
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,"Depository 
 institutions",0.013
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,"Foreign 
 and  
 international",3.2793
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,Individuals,0.6422863
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,"Investment 
 funds",17.016964
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,"Other 
 (see category 
 description)",0.024
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.1
2022-06-09,Bills,,912796X61,2022-12-08,1.71,,"Total 
 issue",46.8341869
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,"(SOMA) 
 Federal 
 Reserve 
 banks",3.6062365
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,"Dealers 
 and 
 brokers",19.08529
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,"Depository 
 institutions",0.00025
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,"Foreign 
 and  
 international",2.0355
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,Individuals,1.0157289
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,"Investment 
 funds",12.758892
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,"Other 
 (see category 
 description)",0.005
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.1
2022-06-14,Bills,,912796W96,2022-07-12,1.04,,"Total 
 issue",38.6068974
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,"(SOMA) 
 Federal 
 Reserve 
 banks",3.0910598
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,"Dealers 
 and 
 brokers",16.48421
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,"Depository 
 institutions",0.00025
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,"Foreign 
 and  
 international",1.8
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,Individuals,0.3041192
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,"Investment 
 funds",11.31192
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,"Other 
 (see category 
 description)",0.0
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.1
2022-06-14,Bills,,912796XL8,2022-08-09,1.15,,"Total 
 issue",33.091559
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,"(SOMA) 
 Federal 
 Reserve 
 banks",0.0
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,"Dealers 
 and 
 brokers",13.160025
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,"Depository 
 institutions",0.0
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,"Foreign 
 and  
 international",0.175
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,Individuals,0.009588
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,"Investment 
 funds",16.5555
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,"Other 
 (see category 
 description)",0.1
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-06-14,Bills,,912796YD5,2022-10-11,1.51,,"Total 
 issue",30.000113
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,"(SOMA) 
 Federal 
 Reserve 
 banks",1.1171861
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,"Dealers 
 and 
 brokers",3.155
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,"Depository 
 institutions",0.0
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,"Foreign 
 and  
 international",2.0984
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,Individuals,0.0021568
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,"Investment 
 funds",13.667635
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,Other,0.0768
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-06-15,Coupons,30-Year Bond,912810TG3,2052-05-15,2.875,,"Total 
 issue",20.1171779
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,"(SOMA) 
 Federal 
 Reserve 
 banks",1.940376
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,"Dealers 
 and 
 brokers",6.300095
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,"Depository 
 institutions",0.025
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,"Foreign 
 and  
 international",6.5812
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,Individuals,0.014325
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,"Investment 
 funds",19.915095
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,Other,0.1644
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-06-15,Coupons,10-Year Note,91282CEP2,2032-05-15,2.875,,"Total 
 issue",34.940491
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,"(SOMA) 
 Federal 
 Reserve 
 banks",2.5871681
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,"Dealers 
 and 
 brokers",11.352545
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,"Depository 
 institutions",0.056
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,"Foreign 
 and  
 international",7.5599
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,Individuals,0.1782906
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,"Investment 
 funds",24.5047528
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,Other,0.3485
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.0
2022-06-15,Coupons,3-Year Note,91282CEU1,2025-06-15,2.875,,"Total 
 issue",46.5871565
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,"(SOMA) 
 Federal 
 Reserve 
 banks",5.2185214
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,"Dealers 
 and 
 brokers",37.214
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,"Depository 
 institutions",0.0003
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,"Foreign 
 and  
 international",1.035
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,Individuals,1.0277108
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,"Investment 
 funds",5.1674
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,"Other 
 (see category 
 description)",0.4765
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.08
2022-06-16,Bills,,912796U49,2022-09-15,1.64,,"Total 
 issue",50.2194322
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,"(SOMA) 
 Federal 
 Reserve 
 banks",3.9428828
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,"Dealers 
 and 
 brokers",13.231696
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,"Depository 
 institutions",0.01245
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,"Foreign 
 and  
 international",4.10299
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,Individuals,0.9136043
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,"Investment 
 funds",15.190154
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,"Other 
 (see category 
 description)",0.2169
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.331
2022-06-16,Bills,,912796X53,2023-06-15,3.02,,"Total 
 issue",37.9416771
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,"(SOMA) 
 Federal 
 Reserve 
 banks",4.8706199
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,"Dealers 
 and 
 brokers",14.01504
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,"Depository 
 institutions",0.006
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,"Foreign 
 and  
 international",4.3713
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,Individuals,0.8249405
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,"Investment 
 funds",22.705186
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,"Other 
 (see category 
 description)",0.027995
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.05
2022-06-16,Bills,,912796X79,2022-12-15,2.16,,"Total 
 issue",46.8710814
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,"(SOMA) 
 Federal 
 Reserve 
 banks",2.960186
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,"Dealers 
 and 
 brokers",19.0573251
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,"Depository 
 institutions",0.0
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,"Foreign 
 and  
 international",2.424
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,Individuals,1.0913526
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,"Investment 
 funds",12.3364894
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,"Other 
 (see category 
 description)",0.02
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.075
2022-06-21,Bills,,912796X20,2022-07-19,1.18,,"Total 
 issue",37.9643531
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,"(SOMA) 
 Federal 
 Reserve 
 banks",2.5373022
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,"Dealers 
 and 
 brokers",14.31084
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,"Depository 
 institutions",0.0
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,"Foreign 
 and  
 international",0.55
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,Individuals,0.3373017
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,"Investment 
 funds",14.724385
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,"Other 
 (see category 
 description)",0.005
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,"Pension 
 and  
 Retirement 
 funds and 
 Ins. Co.",0.075
2022-06-21,Bills,,912796XM6,2022-08-16,1.47,,"Total 
 issue",32.5398289
